0.51427	-0.0219
1.02853	-0.0252
1.5428	-0.02711
2.05707	-0.02757
2.57133	-0.02655
3.0856	-0.02406
3.59987	-0.02018
4.11414	-0.01499
4.6284	-0.00865
5.14267	-0.00134
5.65694	0.00672
6.1712	0.0153
6.68547	0.02413
7.19974	0.03291
7.714	0.04138
8.22827	0.04924
8.74254	0.05623
9.25681	0.06209
9.77107	0.06663
10.28534	0.06967
10.79961	0.07108
11.31387	0.07083
11.82814	0.0689
12.34241	0.06537
12.85667	0.06038
13.37094	0.05413
13.88521	0.04688
14.39947	0.03892
14.91374	0.0306
15.42801	0.02226
15.94228	0.01425
16.45654	0.00692
16.97081	0.00127
17.48508	-0.00341
17.99934	-0.00697
18.51361	-0.00932
19.02788	-0.01042
19.54214	-0.01026
20.05641	-0.00892
20.57068	-0.00648
21.08495	-0.00311
21.59921	0.00101
22.11348	0.00569
22.62775	0.0107
23.14201	0.01581
23.65628	0.02083
24.17055	0.02553
24.68481	0.02977
25.19908	0.0334
25.71335	0.03633
26.22761	0.03848
26.74188	0.03984
27.25615	0.04043
27.77042	0.04027
28.28468	0.03945
28.79895	0.03804
29.31322	0.03613
29.82748	0.03382
30.34175	0.0312
30.85602	0.02834
31.37028	0.02532
31.88455	0.02218
32.39882	0.01898
32.91309	0.01572
33.42735	0.01286
33.94162	0.00993
34.45589	0.00694
34.97015	0.00388
35.48442	7.55864E-4
35.99869	-0.00242
36.51295	-0.00561
37.02722	-0.00878
37.54149	-0.01187
38.05575	-0.01481
38.57002	-0.01753
39.08429	-0.01992
39.59856	-0.0219
40.11282	-0.02337
40.62709	-0.02424
41.14136	-0.02443
41.65562	-0.02387
42.16989	-0.02251
42.68416	-0.02034
43.19842	-0.01735
43.71269	-0.01358
44.22696	-0.00908
44.74123	-0.00395
45.25549	0.0017
45.76976	0.00773
46.28403	0.01399
46.79829	0.02031
47.31256	0.02652
47.82683	0.03246
48.34109	0.03794
48.85536	0.04284
49.36963	0.04702
49.8839	0.04946
50.39816	0.05132
50.91243	0.05259
51.4267	0.05326
51.94096	0.05335
52.45523	0.05289
52.9695	0.05192
53.48376	0.05051
53.99803	0.04872
54.5123	0.04663
55.02656	0.04432
55.54083	0.04187
56.0551	0.03937
56.56937	0.03687
57.08363	0.03444
57.5979	0.03214
58.11217	0.03001
58.62643	0.02809
59.1407	0.02638
59.65497	0.02489
60.16923	0.02363
60.6835	0.02258
61.19777	0.02172
61.71204	0.02103
62.2263	0.02049
62.74057	0.02007
63.25484	0.01975
63.7691	0.01951
64.28337	0.01935
64.79764	0.01924
65.3119	0.0192
65.82617	0.01922
66.34044	0.01852
66.8547	0.01801
67.36897	0.01773
67.88324	0.01769
68.39751	0.01792
68.91177	0.01843
69.42604	0.0192
69.94031	0.02023
70.45457	0.02148
70.96884	0.02291
71.48311	0.02446
71.99737	0.02607
72.51164	0.02766
73.02591	0.02916
73.54018	0.03049
74.05444	0.03158
74.56871	0.03237
75.08298	0.0328
75.59724	0.03285
76.11151	0.03248
76.62578	0.0317
77.14004	0.03051
77.65431	0.02894
78.16858	0.02702
78.68284	0.02481
79.19711	0.02235
79.71138	0.01971
80.22565	0.01695
80.73991	0.01415
81.25418	0.01136
81.76845	0.00866
82.28271	0.0061
82.79698	0.00377
83.31125	0.00168
83.82551	-1.28264E-4
84.33978	-0.0016
84.85405	-0.00269
85.36832	-0.00336
85.88258	-0.00354
86.39685	-0.00322
86.91112	-0.00235
87.42538	-8.97998E-4
87.93965	0.00114
88.45392	0.00377
88.96818	0.00698
89.48245	0.01075
89.99672	0.01503
90.51098	0.01976
91.02525	0.02486
91.53952	0.03023
92.05379	0.03577
92.56805	0.04137
93.08232	0.04689
93.59659	0.05222
94.11085	0.05723
94.62512	0.06181
95.13939	0.06586
95.65365	0.06931
96.16792	0.07207
96.68219	0.07412
97.19646	0.07544
97.71072	0.07602
98.22499	0.07588
98.73926	0.07508
99.25352	0.07366
99.76779	0.07178
100.28206	0.06952
100.79632	0.06695
101.31059	0.06416
101.82486	0.06123
102.33912	0.05824
102.85339	0.05526
103.36766	0.05236
103.88193	0.04961
104.39619	0.04707
104.91046	0.04478
105.42473	0.04277
105.93899	0.04108
106.45326	0.03971
106.96753	0.03869
107.48179	0.03798
107.99606	0.03758
108.51033	0.03744
109.0246	0.03752
109.53886	0.03776
110.05313	0.03809
110.5674	0.03842
111.08166	0.03867
111.59593	0.03875
112.1102	0.03857
112.62446	0.03804
113.13873	0.0371
113.653	0.03568
114.16727	0.03374
114.68153	0.03127
115.1958	0.02826
115.71007	0.02506
116.22433	0.02142
116.7386	0.01742
117.25287	0.01315
117.76713	0.00869
118.2814	0.00417
118.79567	-3.13254E-4
119.30993	-0.00463
119.8242	-0.00869
120.33847	-0.01238
120.85274	-0.01563
121.367	-0.01838
121.88127	-0.02058
122.39554	-0.02224
122.9098	-0.02334
123.42407	-0.02394
123.93834	-0.02407
124.4526	-0.0238
124.96687	-0.02321
125.48114	-0.02236
125.99541	-0.02135
126.50967	-0.02023
127.02394	-0.01907
127.53821	-0.01792
128.05247	-0.01679
128.56674	-0.01571
129.08101	-0.01466
129.59527	-0.01363
130.10954	-0.01257
130.62381	-0.01145
131.13807	-0.01021
131.65234	-0.00882
132.16661	-0.0073
132.68088	-0.00555
133.19514	-0.00355
133.70941	-0.00129
134.22368	0.00121
134.73794	0.00392
135.25221	0.00681
135.76648	0.00982
136.28074	0.01287
136.79501	0.0159
137.30928	0.01883
137.82355	0.0216
138.33781	0.02412
138.85208	0.02636
139.36635	0.02828
139.88061	0.02986
140.39488	0.03111
140.90915	0.03203
141.42341	0.03268
141.93768	0.03311
142.45195	0.03339
142.96621	0.0336
143.48048	0.03383
143.99475	0.03415
144.50902	0.03465
145.02328	0.03538
145.53755	0.03641
146.05182	0.03775
146.56608	0.03942
147.08035	0.04141
147.59462	0.04367
148.10888	0.04615
148.62315	0.04891
149.13742	0.0517
149.65169	0.0544
150.16595	0.05689
150.68022	0.05905
151.19449	0.06076
151.70875	0.06193
152.22302	0.06248
152.73729	0.06236
153.25155	0.06154
153.76582	0.06004
154.28009	0.05788
154.79435	0.05515
155.30862	0.05193
155.82289	0.04835
156.33716	0.04454
156.85142	0.04064
157.36569	0.0368
157.87996	0.03316
158.39422	0.02985
158.90849	0.02698
159.42276	0.02465
159.93702	0.02293
160.45129	0.02184
160.96556	0.02139
161.47983	0.02158
161.99409	0.02234
162.50836	0.0236
163.02263	0.02529
163.53689	0.02729
164.05116	0.0295
164.56543	0.03179
165.07969	0.03393
165.59396	0.03595
166.10823	0.03776
166.62249	0.03929
167.13676	0.04047
167.65103	0.04126
168.1653	0.04162
168.67956	0.04152
169.19383	0.04096
169.7081	0.03994
170.22236	0.03848
170.73663	0.03661
171.2509	0.03436
171.76516	0.03179
172.27943	0.02895
172.7937	0.02592
173.30797	0.02277
173.82223	0.01958
174.3365	0.01644
174.85077	0.01343
175.36503	0.01065
175.8793	0.00818
176.39357	0.00609
176.90783	0.00446
177.4221	0.00333
177.93637	0.00275
178.45064	0.00273
178.9649	0.00326
179.47917	0.00432
179.99344	0.00584
180.5077	0.00776
181.02197	0.00998
181.53624	0.01217
182.0505	0.01437
182.56477	0.01639
183.07904	0.01805
183.5933	0.01919
184.10757	0.01968
184.62184	0.01941
185.13611	0.01833
185.65037	0.01645
186.16464	0.01381
186.67891	0.01053
187.19317	0.00676
187.70744	0.00268
188.22171	-0.00149
188.73597	-0.00552
189.25024	-0.00917
189.76451	-0.01225
190.27878	-0.01455
190.79304	-0.01594
191.30731	-0.01634
191.82158	-0.01571
192.33584	-0.01408
192.85011	-0.01154
193.36438	-0.00823
193.87864	-0.00434
194.39291	-7.28981E-5
194.90718	0.00432
195.42144	0.0086
195.93571	0.01254
196.44998	0.01592
196.96425	0.01858
197.47851	0.0204
197.99278	0.02121
198.50705	0.02095
199.02131	0.01968
199.53558	0.0175
200.04985	0.01461
200.56411	0.01122
201.07838	0.00757
201.59265	0.00393
202.10692	5.51367E-4
202.62118	-0.00234
203.13545	-0.00456
203.64972	-0.00595
204.16398	-0.00643
204.67825	-0.00597
205.19252	-0.00459
205.70678	-0.00238
206.22105	5.4163E-4
206.73532	0.004
207.24958	0.00781
207.76385	0.01176
208.27812	0.01565
208.79239	0.01929
209.30665	0.02251
209.82092	0.02518
210.33519	0.02719
210.84945	0.02851
211.36372	0.02912
211.87799	0.02906
212.39225	0.02841
212.90652	0.02729
213.42079	0.02583
213.93506	0.02421
214.44932	0.02256
214.96359	0.02105
215.47786	0.01983
215.99212	0.019
216.50639	0.01869
217.02066	0.01896
217.53492	0.01987
218.04919	0.02142
218.56346	0.02362
219.07772	0.02641
219.59199	0.02972
220.10626	0.03346
220.62053	0.03751
221.13479	0.04174
221.64906	0.04601
222.16333	0.05017
222.67759	0.05409
223.19186	0.05761
223.70613	0.06063
224.22039	0.06302
224.73466	0.0647
225.24893	0.0656
225.7632	0.06568
226.27746	0.0649
226.79173	0.06329
227.306	0.06085
227.82026	0.05765
228.33453	0.05376
228.8488	0.04928
229.36306	0.0443
229.87733	0.03895
230.3916	0.03336
230.90586	0.02671
231.42013	0.02008
231.9344	0.01367
232.44867	0.00767
232.96293	0.00222
233.4772	-0.00255
233.99147	-0.00655
234.50573	-0.00974
235.02	-0.01208
235.53427	-0.01363
236.04853	-0.01443
236.5628	-0.01459
237.07707	-0.01421
237.59134	-0.01342
238.1056	-0.01237
238.61987	-0.01118
239.13414	-0.00997
239.6484	-0.00883
240.16267	-0.00781
240.67694	-0.00695
241.1912	-0.00624
241.70547	-0.00564
242.21974	-0.00509
242.734	-0.0045
243.24827	-0.00375
243.76254	-0.00275
244.27681	-0.0014
244.79107	3.77784E-4
245.30534	0.00265
245.81961	0.00542
246.33387	0.00868
246.84814	0.01238
247.36241	0.0164
247.87667	0.02063
248.39094	0.02491
248.90521	0.02908
249.41948	0.03294
249.93374	0.03634
250.44801	0.0391
250.96228	0.04111
251.47654	0.04227
251.99081	0.04252
252.50508	0.04184
253.01934	0.04028
253.53361	0.03791
254.04788	0.03485
254.56214	0.03123
255.07641	0.02723
255.59068	0.02303
256.10495	0.0188
256.61921	0.01472
257.13348	0.01095
257.64775	0.00761
258.16201	0.00482
258.67628	0.00265
259.19055	0.00113
259.70481	2.7805E-4
260.21908	6.40957E-5
260.73335	4.42528E-4
261.24762	0.00135
261.76188	0.00269
262.27615	0.00439
262.79042	0.00635
263.30468	0.00848
263.81895	0.01052
264.33322	0.01255
264.84748	0.01452
265.36175	0.01642
265.87602	0.01822
266.39029	0.01989
266.90455	0.02144
267.41882	0.02284
267.93309	0.02411
268.44735	0.02523
268.96162	0.02621
269.47589	0.02705
269.99015	0.02774
270.50442	0.02828
271.01869	0.02867
271.53295	0.02891
272.04722	0.02899
272.56149	0.02891
273.07576	0.02868
273.59002	0.02828
274.10429	0.02772
274.61856	0.02699
275.13282	0.0261
275.64709	0.02505
276.16136	0.02382
276.67562	0.02242
277.18989	0.02083
277.70416	0.01904
278.21843	0.01705
278.73269	0.01486
279.24696	0.01247
279.76123	0.00988
280.27549	0.0073
280.78976	0.00457
281.30403	0.00172
281.81829	-0.00119
282.33256	-0.00411
282.84683	-0.00695
283.36109	-0.00963
283.87536	-0.01203
284.38963	-0.01405
284.9039	-0.01558
285.41816	-0.01653
285.93243	-0.01679
286.4467	-0.01629
286.96096	-0.01498
287.47523	-0.01283
287.9895	-0.00984
288.50376	-0.00605
289.01803	-0.00152
289.5323	0.00365
290.04657	0.00935
290.56083	0.01542
291.0751	0.0217
291.58937	0.02804
292.10363	0.03426
292.6179	0.0402
293.13217	0.04573
293.64643	0.0507
294.1607	0.05504
294.67497	0.05867
295.18923	0.06155
295.7035	0.06367
296.21777	0.06504
296.73204	0.06563
297.2463	0.06566
297.76057	0.06519
298.27484	0.06429
298.7891	0.06303
299.30337	0.06147
299.81764	0.05965
300.3319	0.05761
300.84617	0.05538
301.36044	0.05298
301.87471	0.0504
302.38897	0.04763
302.90324	0.04468
303.41751	0.04151
303.93177	0.03812
304.44604	0.03451
304.96031	0.03066
305.47457	0.02659
305.98884	0.02232
306.50311	0.01787
307.01737	0.0133
307.53164	0.00865
308.04591	0.00397
308.56018	-6.75063E-4
309.07444	-0.00522
309.58871	-0.00961
310.10298	-0.01379
310.61724	-0.01772
311.13151	-0.02135
311.64578	-0.02465
312.16004	-0.0276
312.67431	-0.03019
313.18858	-0.03278
313.70285	-0.03489
314.21711	-0.03648
314.73138	-0.03757
315.24565	-0.03814
315.75991	-0.03819
316.27418	-0.03772
316.78845	-0.03673
317.30271	-0.0352
317.81698	-0.03314
318.33125	-0.03054
318.84551	-0.02742
319.35978	-0.02379
319.87405	-0.01969
320.38832	-0.01514
320.90258	-0.01021
321.41685	-0.00496
321.93112	5.21366E-4
322.44538	0.00614
322.95965	0.0118
323.47392	0.01739
323.98818	0.02279
324.50245	0.0279
325.01672	0.03262
325.53099	0.03683
326.04525	0.04047
326.55952	0.04347
327.07379	0.04577
327.58805	0.04736
328.10232	0.04823
328.61659	0.04838
329.13085	0.04787
329.64512	0.04675
330.15939	0.04501
330.67365	0.04276
331.18792	0.0401
331.70219	0.03716
332.21646	0.03406
332.73072	0.03094
333.24499	0.02792
333.75926	0.02509
334.27352	0.02255
334.78779	0.02038
335.30206	0.01862
335.81632	0.0173
336.33059	0.01642
336.84486	0.01596
337.35913	0.01589
337.87339	0.01613
338.38766	0.01661
338.90193	0.01726
339.41619	0.01796
339.93046	0.01865
340.44473	0.01922
340.95899	0.0196
341.47326	0.01972
341.98753	0.01954
342.5018	0.01901
343.01606	0.01814
343.53033	0.01691
344.0446	0.01534
344.55886	0.01346
345.07313	0.01131
345.5874	0.00894
346.10166	0.00635
346.61593	0.00363
347.1302	8.41366E-4
347.64446	-0.00197
348.15873	-0.00477
348.673	-0.0075
349.18727	-0.01012
349.70153	-0.0126
350.2158	-0.0149
350.73007	-0.01698
351.24433	-0.0188
351.7586	-0.0203
352.27287	-0.02144
352.78713	-0.02217
353.3014	-0.02244
353.81567	-0.0222
354.32994	-0.0214
354.8442	-0.02001
355.35847	-0.018
355.87274	-0.01537
356.387	-0.01213
356.90127	-0.00831
357.41554	-0.00397
357.9298	8.3156E-4
358.44407	0.00598
358.95834	0.01137
359.4726	0.01686
359.98687	0.0223
360.50114	0.02756
361.01541	0.03247
361.52967	0.03688
362.04394	0.04068
362.55821	0.0432
363.07247	0.04509
363.58674	0.04628
364.10101	0.04674
364.61527	0.04646
365.12954	0.04545
365.64381	0.04373
366.15808	0.04135
366.67234	0.03839
367.18661	0.03493
367.70088	0.03107
368.21514	0.02692
368.72941	0.02261
369.24368	0.01827
369.75794	0.01402
370.27221	0.00997
